Nombre_Cliente,ID_Asociado,Saldo_Cuenta,Score_DICOM_Simulado,Oferta_Comercial_Asignada,Dias_Desde_Ultima_Clave
Usuario 16989,8749X,11607745,504,Cuenta Corriente Premium,313
Usuario 16990,6731X,148818,510,Cuenta Corriente Premium,384
Usuario 16991,6525X,5163434,897,Cuenta Corriente Premium,147
Usuario 16992,8715X,4378421,586,Cuenta Corriente Premium,267
Usuario 16993,8919X,11438681,828,Cuenta Corriente Premium,210
Usuario 16994,9495X,11502106,840,Cuenta Corriente Premium,200
Usuario 16995,4355X,6881166,407,Cuenta Corriente Premium,219
Usuario 16996,7503X,5520512,488,Cuenta Corriente Premium,310
Usuario 16997,9100X,5522376,416,Cuenta Corriente Premium,202
Usuario 16998,7412X,12559790,486,Cuenta Corriente Premium,248
Usuario 16999,4329X,13463280,477,Cuenta Corriente Premium,251
Usuario 17000,5170X,10174193,742,Cuenta Corriente Premium,54
Usuario 17001,5380X,9479211,693,Cuenta Corriente Premium,11
Usuario 17002,4718X,14937922,686,Cuenta Corriente Premium,10
Usuario 17003,4063X,11477345,651,Cuenta Corriente Premium,73
Usuario 17004,6677X,8175849,507,Cuenta Corriente Premium,394
Usuario 17005,7410X,14636869,687,Cuenta Corriente Premium,289
Usuario 17006,2000X,6680039,862,Cuenta Corriente Premium,262
Usuario 17007,6846X,8208280,722,Cuenta Corriente Premium,51
Usuario 17008,7717X,5257387,359,Cuenta Corriente Premium,301
Usuario 17009,1091X,9797077,595,Cuenta Corriente Premium,286
Usuario 17010,4006X,2444753,715,Cuenta Corriente Premium,241
Usuario 17011,2800X,8379221,600,Cuenta Corriente Premium,40
Usuario 17012,8369X,9694146,735,Cuenta Corriente Premium,194
Usuario 17013,1384X,7515529,711,Cuenta Corriente Premium,134
Usuario 17014,8539X,527724,393,Cuenta Corriente Premium,14
Usuario 17015,7129X,2865777,818,Cuenta Corriente Premium,325
Usuario 17016,6639X,1762952,727,Cuenta Corriente Premium,22
Usuario 17017,4278X,8968811,844,Cuenta Corriente Premium,6
Usuario 17018,3503X,4491369,829,Cuenta Corriente Premium,317
Usuario 17019,9918X,10870291,454,Cuenta Corriente Premium,218
Usuario 17020,9012X,10747207,337,Cuenta Corriente Premium,82
Usuario 17021,6596X,590979,681,Cuenta Corriente Premium,5
Usuario 17022,7295X,2992069,860,Cuenta Corriente Premium,222
Usuario 17023,1344X,9623273,806,Cuenta Corriente Premium,309
Usuario 17024,3788X,10505277,853,Cuenta Corriente Premium,336
Usuario 17025,8607X,7320427,517,Cuenta Corriente Premium,199
Usuario 17026,2466X,6657261,372,Cuenta Corriente Premium,347
Usuario 17027,9408X,64262,741,Cuenta Corriente Premium,259
Usuario 17028,5214X,166493,717,Cuenta Corriente Premium,328
Usuario 17029,1741X,4492593,643,Cuenta Corriente Premium,250
Usuario 17030,9975X,4653896,762,Cuenta Corriente Premium,320
Usuario 17031,3957X,6262858,413,Cuenta Corriente Premium,325
Usuario 17032,6433X,13192039,470,Cuenta Corriente Premium,304
Usuario 17033,9814X,6496333,688,Cuenta Corriente Premium,164
Usuario 17034,7737X,5841668,442,Cuenta Corriente Premium,186
Usuario 17035,6194X,4650525,351,Cuenta Corriente Premium,377
Usuario 17036,2564X,740628,321,Cuenta Corriente Premium,382
Usuario 17037,9374X,8701812,447,Cuenta Corriente Premium,137
Usuario 17038,7121X,2212983,872,Cuenta Corriente Premium,152
Usuario 17039,5517X,13674733,825,Cuenta Corriente Premium,80
Usuario 17040,1975X,5804823,466,Cuenta Corriente Premium,69
Usuario 17041,9952X,13350161,517,Cuenta Corriente Premium,370
Usuario 17042,8735X,13689573,538,Cuenta Corriente Premium,371
Usuario 17043,3837X,2668963,527,Cuenta Corriente Premium,262
Usuario 17044,6609X,14358540,804,Cuenta Corriente Premium,238
Usuario 17045,9199X,9873581,733,Cuenta Corriente Premium,46
Usuario 17046,6902X,13044978,457,Cuenta Corriente Premium,23
Usuario 17047,8535X,14175422,820,Cuenta Corriente Premium,341
Usuario 17048,8625X,414581,522,Cuenta Corriente Premium,385
Usuario 17049,4439X,3536988,347,Cuenta Corriente Premium,188
Usuario 17050,7857X,6466843,516,Cuenta Corriente Premium,130
Usuario 17051,1258X,1981807,783,Cuenta Corriente Premium,31
Usuario 17052,3522X,11634784,609,Cuenta Corriente Premium,170
Usuario 17053,8684X,9849471,548,Cuenta Corriente Premium,376
Usuario 17054,7503X,4337555,671,Cuenta Corriente Premium,92
Usuario 17055,6288X,11996225,403,Cuenta Corriente Premium,59
Usuario 17056,7717X,1883305,582,Cuenta Corriente Premium,95
Usuario 17057,4230X,8759294,563,Cuenta Corriente Premium,47
Usuario 17058,9994X,6507237,320,Cuenta Corriente Premium,307
Usuario 17059,9669X,5858585,847,Cuenta Corriente Premium,29
Usuario 17060,1549X,6865925,688,Cuenta Corriente Premium,335
Usuario 17061,2036X,8925192,614,Cuenta Corriente Premium,355
Usuario 17062,6315X,6046132,312,Cuenta Corriente Premium,69
Usuario 17063,8570X,5804594,820,Cuenta Corriente Premium,188
Usuario 17064,4698X,2511398,499,Cuenta Corriente Premium,101
Usuario 17065,9540X,7402375,465,Cuenta Corriente Premium,234
Usuario 17066,1667X,5881721,580,Cuenta Corriente Premium,373
Usuario 17067,1479X,14472611,613,Cuenta Corriente Premium,63
Usuario 17068,7312X,11696048,638,Cuenta Corriente Premium,137
Usuario 17069,7724X,4263509,659,Cuenta Corriente Premium,148
Usuario 17070,4877X,9923565,599,Cuenta Corriente Premium,139
Usuario 17071,3381X,3327962,392,Cuenta Corriente Premium,209
Usuario 17072,8891X,3299234,629,Cuenta Corriente Premium,86
Usuario 17073,6977X,14508457,334,Cuenta Corriente Premium,27
Usuario 17074,4878X,12369678,330,Cuenta Corriente Premium,71
Usuario 17075,7388X,8524129,342,Cuenta Corriente Premium,247
Usuario 17076,9420X,4109346,505,Cuenta Corriente Premium,79
Usuario 17077,6226X,4116486,632,Cuenta Corriente Premium,26
Usuario 17078,7551X,6997988,589,Cuenta Corriente Premium,202
Usuario 17079,6493X,870794,549,Cuenta Corriente Premium,258
Usuario 17080,7183X,3046979,454,Cuenta Corriente Premium,274
Usuario 17081,3611X,8857358,516,Cuenta Corriente Premium,382
Usuario 17082,6122X,12131119,332,Cuenta Corriente Premium,30
Usuario 17083,5558X,6635272,576,Cuenta Corriente Premium,356
Usuario 17084,6422X,12260333,626,Cuenta Corriente Premium,214
Usuario 17085,8676X,9010378,643,Cuenta Corriente Premium,42
Usuario 17086,6502X,11175463,852,Cuenta Corriente Premium,328
Usuario 17087,6283X,5185585,694,Cuenta Corriente Premium,152
Usuario 17088,4316X,9609992,579,Cuenta Corriente Premium,364
Usuario 17089,3408X,283877,726,Cuenta Corriente Premium,72
Usuario 17090,4198X,10289162,891,Cuenta Corriente Premium,145
Usuario 17091,4169X,3676483,807,Cuenta Corriente Premium,196
Usuario 17092,6104X,9625490,329,Cuenta Corriente Premium,23
Usuario 17093,1533X,13640451,743,Cuenta Corriente Premium,35
Usuario 17094,9789X,12392309,352,Cuenta Corriente Premium,181
Usuario 17095,9183X,5855952,716,Cuenta Corriente Premium,364
Usuario 17096,3912X,5311964,727,Cuenta Corriente Premium,317
Usuario 17097,7327X,9360563,358,Cuenta Corriente Premium,255
Usuario 17098,3767X,4071972,714,Cuenta Corriente Premium,122
Usuario 17099,5930X,12034952,366,Cuenta Corriente Premium,12
Usuario 17100,2375X,689394,376,Cuenta Corriente Premium,213
Usuario 17101,3166X,10625359,536,Cuenta Corriente Premium,145
Usuario 17102,8870X,3279961,453,Cuenta Corriente Premium,71
Usuario 17103,2642X,13536037,509,Cuenta Corriente Premium,205
Usuario 17104,6260X,14579090,415,Cuenta Corriente Premium,234
Usuario 17105,8243X,8693484,593,Cuenta Corriente Premium,387
Usuario 17106,4822X,6493604,376,Cuenta Corriente Premium,250
Usuario 17107,4937X,3403910,514,Cuenta Corriente Premium,71
Usuario 17108,2148X,10900697,692,Cuenta Corriente Premium,253
Usuario 17109,8517X,2327131,774,Cuenta Corriente Premium,161
Usuario 17110,5775X,4375159,876,Cuenta Corriente Premium,352
Usuario 17111,5454X,8628475,807,Cuenta Corriente Premium,81
Usuario 17112,2242X,3228640,560,Cuenta Corriente Premium,340
Usuario 17113,2018X,13372255,303,Cuenta Corriente Premium,225
Usuario 17114,6452X,6460586,757,Cuenta Corriente Premium,139
Usuario 17115,4874X,562057,729,Cuenta Corriente Premium,97
Usuario 17116,9141X,4019100,711,Cuenta Corriente Premium,284
Usuario 17117,3502X,8578327,356,Cuenta Corriente Premium,150
Usuario 17118,2521X,4081721,596,Cuenta Corriente Premium,228
Usuario 17119,2475X,916034,414,Cuenta Corriente Premium,91
Usuario 17120,4398X,198314,580,Cuenta Corriente Premium,296
Usuario 17121,6442X,11652537,340,Cuenta Corriente Premium,106
Usuario 17122,3686X,663019,620,Cuenta Corriente Premium,361
Usuario 17123,4917X,13041405,767,Cuenta Corriente Premium,189
Usuario 17124,9512X,4817327,824,Cuenta Corriente Premium,154
Usuario 17125,7081X,4701837,355,Cuenta Corriente Premium,67
Usuario 17126,2903X,14889807,627,Cuenta Corriente Premium,265
Usuario 17127,2814X,11015061,827,Cuenta Corriente Premium,393
Usuario 17128,2210X,13506560,877,Cuenta Corriente Premium,238
Usuario 17129,3443X,14196953,492,Cuenta Corriente Premium,136
Usuario 17130,8912X,3286103,464,Cuenta Corriente Premium,400
Usuario 17131,6880X,6533261,330,Cuenta Corriente Premium,343
Usuario 17132,5729X,12851664,415,Cuenta Corriente Premium,172
Usuario 17133,8596X,5908834,591,Cuenta Corriente Premium,44
Usuario 17134,5009X,4181109,717,Cuenta Corriente Premium,247
Usuario 17135,3974X,5820395,533,Cuenta Corriente Premium,398
Usuario 17136,5569X,309740,868,Cuenta Corriente Premium,321
Usuario 17137,7042X,14300658,353,Cuenta Corriente Premium,34
Usuario 17138,7146X,8342230,693,Cuenta Corriente Premium,301
Usuario 17139,1239X,7782631,737,Cuenta Corriente Premium,271
Usuario 17140,4418X,10628719,829,Cuenta Corriente Premium,333
Usuario 17141,6230X,13299628,812,Cuenta Corriente Premium,135
Usuario 17142,8505X,4350194,716,Cuenta Corriente Premium,226
Usuario 17143,5047X,11869906,553,Cuenta Corriente Premium,350
Usuario 17144,9592X,7663646,611,Cuenta Corriente Premium,350
Usuario 17145,9373X,10504873,699,Cuenta Corriente Premium,97
Usuario 17146,4653X,14229584,632,Cuenta Corriente Premium,194
Usuario 17147,5555X,1508218,693,Cuenta Corriente Premium,182
Usuario 17148,3944X,5827092,501,Cuenta Corriente Premium,139
Usuario 17149,4864X,5653967,361,Cuenta Corriente Premium,347
Usuario 17150,9970X,6428288,636,Cuenta Corriente Premium,245
Usuario 17151,3710X,12900697,748,Cuenta Corriente Premium,12
Usuario 17152,7241X,574839,849,Cuenta Corriente Premium,169
Usuario 17153,1852X,11192922,761,Cuenta Corriente Premium,158
Usuario 17154,9121X,9215219,302,Cuenta Corriente Premium,58
Usuario 17155,9097X,13335632,384,Cuenta Corriente Premium,356
Usuario 17156,9050X,14943090,624,Cuenta Corriente Premium,147
Usuario 17157,6155X,2567113,724,Cuenta Corriente Premium,355
Usuario 17158,4519X,12737887,361,Cuenta Corriente Premium,95
Usuario 17159,4765X,8385792,820,Cuenta Corriente Premium,158
Usuario 17160,1682X,1053140,427,Cuenta Corriente Premium,57
Usuario 17161,5344X,5006867,433,Cuenta Corriente Premium,309
Usuario 17162,9500X,12036393,584,Cuenta Corriente Premium,88
Usuario 17163,3373X,6022854,718,Cuenta Corriente Premium,101
Usuario 17164,8341X,4356194,750,Cuenta Corriente Premium,67
Usuario 17165,2006X,6702572,484,Cuenta Corriente Premium,204
Usuario 17166,6693X,2649979,461,Cuenta Corriente Premium,142
Usuario 17167,1967X,12301195,361,Cuenta Corriente Premium,124
Usuario 17168,8170X,4447728,446,Cuenta Corriente Premium,157
Usuario 17169,9166X,14957710,553,Cuenta Corriente Premium,186
Usuario 17170,1166X,9106033,736,Cuenta Corriente Premium,314
Usuario 17171,8896X,11865035,342,Cuenta Corriente Premium,138
Usuario 17172,2785X,13349089,840,Cuenta Corriente Premium,284
Usuario 17173,7592X,2487192,640,Cuenta Corriente Premium,100
Usuario 17174,9120X,6563142,787,Cuenta Corriente Premium,3
Usuario 17175,7625X,8531028,396,Cuenta Corriente Premium,24
Usuario 17176,7684X,4799620,752,Cuenta Corriente Premium,199
Usuario 17177,5580X,1250104,465,Cuenta Corriente Premium,134
Usuario 17178,1708X,11140634,396,Cuenta Corriente Premium,262
Usuario 17179,6602X,11637155,304,Cuenta Corriente Premium,60
Usuario 17180,8327X,14291357,690,Cuenta Corriente Premium,94
Usuario 17181,2661X,8446188,682,Cuenta Corriente Premium,46
Usuario 17182,3038X,10611330,711,Cuenta Corriente Premium,290
Usuario 17183,3190X,5837912,347,Cuenta Corriente Premium,389
Usuario 17184,7561X,7333974,403,Cuenta Corriente Premium,237
Usuario 17185,5150X,12039152,550,Cuenta Corriente Premium,258
Usuario 17186,9814X,5458197,703,Cuenta Corriente Premium,5
Usuario 17187,8972X,1815100,498,Cuenta Corriente Premium,101
Usuario 17188,3836X,8498940,414,Cuenta Corriente Premium,326
Usuario 17189,6758X,6764822,823,Cuenta Corriente Premium,177
Usuario 17190,9707X,2188061,337,Cuenta Corriente Premium,76
Usuario 17191,2149X,6653775,415,Cuenta Corriente Premium,382
Usuario 17192,1840X,1875846,418,Cuenta Corriente Premium,185
Usuario 17193,4711X,12168403,530,Cuenta Corriente Premium,197
Usuario 17194,1510X,14745568,693,Cuenta Corriente Premium,343
Usuario 17195,7608X,6462361,891,Cuenta Corriente Premium,147
Usuario 17196,2470X,13551859,437,Cuenta Corriente Premium,192
Usuario 17197,9549X,4928130,412,Cuenta Corriente Premium,368
Usuario 17198,2870X,9564172,417,Cuenta Corriente Premium,239
Usuario 17199,9731X,9229364,639,Cuenta Corriente Premium,233
Usuario 17200,6442X,8224197,890,Cuenta Corriente Premium,103
Usuario 17201,5800X,10980384,788,Cuenta Corriente Premium,55
Usuario 17202,8364X,10950558,429,Cuenta Corriente Premium,260
Usuario 17203,5053X,7502434,360,Cuenta Corriente Premium,272
Usuario 17204,4319X,3222626,315,Cuenta Corriente Premium,260
Usuario 17205,8999X,14379716,455,Cuenta Corriente Premium,375
Usuario 17206,5908X,4214996,525,Cuenta Corriente Premium,231
Usuario 17207,8477X,2599158,568,Cuenta Corriente Premium,393
Usuario 17208,2309X,1129256,391,Cuenta Corriente Premium,163
Usuario 17209,4744X,5810458,675,Cuenta Corriente Premium,324
Usuario 17210,1112X,8850566,589,Cuenta Corriente Premium,172
Usuario 17211,3440X,6166656,572,Cuenta Corriente Premium,126
Usuario 17212,6713X,11578310,572,Cuenta Corriente Premium,121
Usuario 17213,6445X,8255735,378,Cuenta Corriente Premium,241
Usuario 17214,1586X,8289914,433,Cuenta Corriente Premium,385
Usuario 17215,2142X,14207802,777,Cuenta Corriente Premium,115
Usuario 17216,4149X,4448677,573,Cuenta Corriente Premium,175
Usuario 17217,4568X,8169993,680,Cuenta Corriente Premium,199
Usuario 17218,1968X,12166536,817,Cuenta Corriente Premium,232
Usuario 17219,8117X,1150910,737,Cuenta Corriente Premium,136
Usuario 17220,4343X,4168640,617,Cuenta Corriente Premium,101
Usuario 17221,4314X,6914442,778,Cuenta Corriente Premium,95
Usuario 17222,9064X,6010939,716,Cuenta Corriente Premium,337
Usuario 17223,4920X,8335209,533,Cuenta Corriente Premium,132
Usuario 17224,1893X,6579660,784,Cuenta Corriente Premium,155
Usuario 17225,6255X,14350072,776,Cuenta Corriente Premium,130
Usuario 17226,6138X,5517493,767,Cuenta Corriente Premium,352
Usuario 17227,6103X,4440110,645,Cuenta Corriente Premium,291
Usuario 17228,4965X,7949573,860,Cuenta Corriente Premium,129
Usuario 17229,2454X,2725466,373,Cuenta Corriente Premium,373
Usuario 17230,4618X,7516427,752,Cuenta Corriente Premium,7
Usuario 17231,3271X,5003602,830,Cuenta Corriente Premium,151
Usuario 17232,6201X,13735298,651,Cuenta Corriente Premium,125
Usuario 17233,1162X,11731353,881,Cuenta Corriente Premium,258
Usuario 17234,7027X,8486679,419,Cuenta Corriente Premium,389
Usuario 17235,9478X,5891669,585,Cuenta Corriente Premium,362
Usuario 17236,9954X,4269477,553,Cuenta Corriente Premium,206
Usuario 17237,1526X,3059688,419,Cuenta Corriente Premium,389
Usuario 17238,2430X,12617276,381,Cuenta Corriente Premium,131
Usuario 17239,4351X,1954437,363,Cuenta Corriente Premium,174
Usuario 17240,6665X,14992635,394,Cuenta Corriente Premium,342
Usuario 17241,2448X,14655997,583,Cuenta Corriente Premium,390
Usuario 17242,6717X,14272998,435,Cuenta Corriente Premium,296
Usuario 17243,3574X,13381180,303,Cuenta Corriente Premium,171
Usuario 17244,2985X,12015517,372,Cuenta Corriente Premium,47
Usuario 17245,4414X,609111,691,Cuenta Corriente Premium,270
Usuario 17246,4221X,7348621,351,Cuenta Corriente Premium,17
Usuario 17247,7379X,5195229,844,Cuenta Corriente Premium,229
Usuario 17248,6339X,9954930,723,Cuenta Corriente Premium,171
Usuario 17249,9832X,6558795,849,Cuenta Corriente Premium,1
Usuario 17250,3807X,14033717,670,Cuenta Corriente Premium,85
Usuario 17251,9652X,14410767,374,Cuenta Corriente Premium,389
Usuario 17252,5555X,14537279,747,Cuenta Corriente Premium,42
Usuario 17253,3222X,4093778,756,Cuenta Corriente Premium,17
Usuario 17254,4761X,9191735,448,Cuenta Corriente Premium,233
Usuario 17255,1909X,4369178,384,Cuenta Corriente Premium,242
Usuario 17256,8116X,5422975,301,Cuenta Corriente Premium,36
Usuario 17257,3020X,7538839,752,Cuenta Corriente Premium,254
Usuario 17258,7199X,4864306,318,Cuenta Corriente Premium,129
Usuario 17259,9230X,5391650,415,Cuenta Corriente Premium,389
Usuario 17260,1121X,8306177,577,Cuenta Corriente Premium,360
Usuario 17261,5254X,12497594,827,Cuenta Corriente Premium,394
Usuario 17262,2255X,3395389,550,Cuenta Corriente Premium,277
Usuario 17263,4638X,11880550,380,Cuenta Corriente Premium,335
Usuario 17264,8570X,2280040,647,Cuenta Corriente Premium,121
Usuario 17265,2347X,9031428,811,Cuenta Corriente Premium,30
Usuario 17266,1210X,9482786,776,Cuenta Corriente Premium,260
Usuario 17267,8672X,8719632,804,Cuenta Corriente Premium,265
Usuario 17268,4729X,9864544,686,Cuenta Corriente Premium,169
Usuario 17269,4646X,1205684,837,Cuenta Corriente Premium,22
Usuario 17270,8975X,3666314,574,Cuenta Corriente Premium,82
Usuario 17271,4025X,11523283,537,Cuenta Corriente Premium,164
Usuario 17272,1225X,11457732,623,Cuenta Corriente Premium,338
Usuario 17273,7107X,925271,863,Cuenta Corriente Premium,149
Usuario 17274,3510X,11267635,342,Cuenta Corriente Premium,339
Usuario 17275,5737X,14264060,657,Cuenta Corriente Premium,169
Usuario 17276,3853X,14427596,674,Cuenta Corriente Premium,378
Usuario 17277,8676X,14292163,809,Cuenta Corriente Premium,331
Usuario 17278,6724X,13906856,877,Cuenta Corriente Premium,86
Usuario 17279,3359X,9055645,323,Cuenta Corriente Premium,133
Usuario 17280,1531X,7208138,846,Cuenta Corriente Premium,319
Usuario 17281,6573X,14601903,306,Cuenta Corriente Premium,111
Usuario 17282,8272X,12699747,664,Cuenta Corriente Premium,158
Usuario 17283,5813X,6551453,434,Cuenta Corriente Premium,55
Usuario 17284,5895X,5646621,510,Cuenta Corriente Premium,331
Usuario 17285,2975X,1145331,712,Cuenta Corriente Premium,108
Usuario 17286,1972X,8866843,425,Cuenta Corriente Premium,107
Usuario 17287,9199X,6660467,564,Cuenta Corriente Premium,70
Usuario 17288,9681X,10659999,303,Cuenta Corriente Premium,285
Usuario 17289,8482X,10231081,759,Cuenta Corriente Premium,211
Usuario 17290,3608X,4158210,821,Cuenta Corriente Premium,125
Usuario 17291,7631X,9776535,521,Cuenta Corriente Premium,175
Usuario 17292,2025X,14488313,468,Cuenta Corriente Premium,128
Usuario 17293,3309X,1095169,576,Cuenta Corriente Premium,13
Usuario 17294,8235X,3449273,379,Cuenta Corriente Premium,28
Usuario 17295,9829X,4660808,632,Cuenta Corriente Premium,54
Usuario 17296,6492X,1802912,422,Cuenta Corriente Premium,227
Usuario 17297,5354X,4223049,363,Cuenta Corriente Premium,259
Usuario 17298,9031X,10665091,624,Cuenta Corriente Premium,170
Usuario 17299,9275X,5586066,721,Cuenta Corriente Premium,280
Usuario 17300,4118X,14454045,897,Cuenta Corriente Premium,211
Usuario 17301,6497X,908686,757,Cuenta Corriente Premium,378
Usuario 17302,6081X,2969815,698,Cuenta Corriente Premium,103
Usuario 17303,9066X,12690494,766,Cuenta Corriente Premium,25
Usuario 17304,2188X,7828321,603,Cuenta Corriente Premium,394
