Nombre_Cliente,ID_Asociado,Saldo_Cuenta,Score_DICOM_Simulado,Oferta_Comercial_Asignada,Dias_Desde_Ultima_Clave
Usuario 19154,9722X,3538750,581,Cuenta Corriente Premium,293
Usuario 19155,6543X,14085792,372,Cuenta Corriente Premium,29
Usuario 19156,4995X,1782737,885,Cuenta Corriente Premium,329
Usuario 19157,4096X,5683643,377,Cuenta Corriente Premium,130
Usuario 19158,9060X,5850245,840,Cuenta Corriente Premium,122
Usuario 19159,7382X,2601969,537,Cuenta Corriente Premium,319
Usuario 19160,6456X,6097708,823,Cuenta Corriente Premium,239
Usuario 19161,8411X,9258505,481,Cuenta Corriente Premium,249
Usuario 19162,1906X,11502299,853,Cuenta Corriente Premium,312
Usuario 19163,2590X,3241294,768,Cuenta Corriente Premium,267
Usuario 19164,6376X,12321161,461,Cuenta Corriente Premium,169
Usuario 19165,4992X,6113776,558,Cuenta Corriente Premium,258
Usuario 19166,1149X,753891,591,Cuenta Corriente Premium,189
Usuario 19167,5485X,10139805,885,Cuenta Corriente Premium,55
Usuario 19168,4862X,8722624,639,Cuenta Corriente Premium,109
Usuario 19169,9266X,2683334,890,Cuenta Corriente Premium,85
Usuario 19170,4329X,13433915,365,Cuenta Corriente Premium,94
Usuario 19171,5033X,13426207,403,Cuenta Corriente Premium,192
Usuario 19172,1569X,2154479,698,Cuenta Corriente Premium,67
Usuario 19173,8776X,4767735,701,Cuenta Corriente Premium,226
Usuario 19174,2194X,8600276,721,Cuenta Corriente Premium,306
Usuario 19175,2306X,3754061,404,Cuenta Corriente Premium,28
Usuario 19176,8485X,3858487,546,Cuenta Corriente Premium,267
Usuario 19177,4314X,669979,796,Cuenta Corriente Premium,83
Usuario 19178,4348X,9642742,522,Cuenta Corriente Premium,21
Usuario 19179,9088X,347715,546,Cuenta Corriente Premium,208
Usuario 19180,9019X,5830068,560,Cuenta Corriente Premium,309
Usuario 19181,1142X,5043131,700,Cuenta Corriente Premium,238
Usuario 19182,7863X,10956177,500,Cuenta Corriente Premium,126
Usuario 19183,6770X,886627,391,Cuenta Corriente Premium,22
Usuario 19184,7035X,3871361,410,Cuenta Corriente Premium,162
Usuario 19185,6347X,2976013,749,Cuenta Corriente Premium,227
Usuario 19186,2599X,12462277,768,Cuenta Corriente Premium,186
Usuario 19187,3927X,2606925,576,Cuenta Corriente Premium,260
Usuario 19188,1910X,2818079,437,Cuenta Corriente Premium,314
Usuario 19189,4265X,11862161,844,Cuenta Corriente Premium,96
Usuario 19190,9392X,10341688,414,Cuenta Corriente Premium,8
Usuario 19191,3377X,2416115,334,Cuenta Corriente Premium,111
Usuario 19192,3287X,4070855,836,Cuenta Corriente Premium,351
Usuario 19193,7198X,4413276,778,Cuenta Corriente Premium,69
Usuario 19194,3056X,10255820,660,Cuenta Corriente Premium,53
Usuario 19195,2019X,576095,764,Cuenta Corriente Premium,230
Usuario 19196,7483X,11878073,512,Cuenta Corriente Premium,31
Usuario 19197,6140X,2149274,799,Cuenta Corriente Premium,141
Usuario 19198,8566X,14794042,740,Cuenta Corriente Premium,151
Usuario 19199,4312X,9359378,702,Cuenta Corriente Premium,261
Usuario 19200,4164X,10748731,890,Cuenta Corriente Premium,140
Usuario 19201,5115X,12905401,371,Cuenta Corriente Premium,199
Usuario 19202,5606X,13015821,844,Cuenta Corriente Premium,80
Usuario 19203,4634X,3867904,589,Cuenta Corriente Premium,39
Usuario 19204,1570X,5595874,384,Cuenta Corriente Premium,325
Usuario 19205,2782X,2191491,885,Cuenta Corriente Premium,348
Usuario 19206,9602X,13097771,373,Cuenta Corriente Premium,393
Usuario 19207,3104X,3853702,332,Cuenta Corriente Premium,131
Usuario 19208,5528X,8009128,661,Cuenta Corriente Premium,204
Usuario 19209,6107X,11577966,389,Cuenta Corriente Premium,384
Usuario 19210,6202X,6032785,726,Cuenta Corriente Premium,39
Usuario 19211,1367X,7238466,591,Cuenta Corriente Premium,256
Usuario 19212,3079X,13976944,758,Cuenta Corriente Premium,136
Usuario 19213,6341X,14390017,671,Cuenta Corriente Premium,212
Usuario 19214,7704X,1130618,829,Cuenta Corriente Premium,228
Usuario 19215,9132X,14056637,300,Cuenta Corriente Premium,338
Usuario 19216,6893X,6774187,616,Cuenta Corriente Premium,48
Usuario 19217,8273X,5753754,456,Cuenta Corriente Premium,343
Usuario 19218,7611X,7458485,437,Cuenta Corriente Premium,224
Usuario 19219,3587X,14992261,451,Cuenta Corriente Premium,13
Usuario 19220,7040X,9837165,468,Cuenta Corriente Premium,146
Usuario 19221,9956X,14705614,887,Cuenta Corriente Premium,191
Usuario 19222,8771X,2327025,630,Cuenta Corriente Premium,53
Usuario 19223,5570X,1708688,777,Cuenta Corriente Premium,51
Usuario 19224,8124X,12779130,540,Cuenta Corriente Premium,345
Usuario 19225,5579X,9155703,588,Cuenta Corriente Premium,344
Usuario 19226,3838X,13752337,663,Cuenta Corriente Premium,132
Usuario 19227,5743X,7226843,687,Cuenta Corriente Premium,321
Usuario 19228,9992X,11365261,607,Cuenta Corriente Premium,400
Usuario 19229,9077X,8496376,566,Cuenta Corriente Premium,358
Usuario 19230,5990X,7096775,657,Cuenta Corriente Premium,278
Usuario 19231,9697X,13267962,848,Cuenta Corriente Premium,219
Usuario 19232,2292X,4099225,315,Cuenta Corriente Premium,89
Usuario 19233,8753X,5566379,891,Cuenta Corriente Premium,192
Usuario 19234,7768X,13384339,464,Cuenta Corriente Premium,394
Usuario 19235,9308X,8675693,726,Cuenta Corriente Premium,350
Usuario 19236,6392X,12188077,627,Cuenta Corriente Premium,49
Usuario 19237,6991X,7841139,815,Cuenta Corriente Premium,262
Usuario 19238,8199X,9305462,404,Cuenta Corriente Premium,240
Usuario 19239,4597X,11960976,653,Cuenta Corriente Premium,303
Usuario 19240,4593X,6053676,449,Cuenta Corriente Premium,106
Usuario 19241,2585X,9192536,774,Cuenta Corriente Premium,51
Usuario 19242,9382X,8829450,540,Cuenta Corriente Premium,101
Usuario 19243,5402X,10062602,456,Cuenta Corriente Premium,22
Usuario 19244,9059X,13473014,417,Cuenta Corriente Premium,141
Usuario 19245,8886X,554667,366,Cuenta Corriente Premium,326
Usuario 19246,2163X,1211738,822,Cuenta Corriente Premium,19
Usuario 19247,9108X,3310717,593,Cuenta Corriente Premium,356
Usuario 19248,5079X,202875,671,Cuenta Corriente Premium,345
Usuario 19249,6883X,5807084,747,Cuenta Corriente Premium,351
Usuario 19250,1183X,4873069,541,Cuenta Corriente Premium,106
Usuario 19251,1282X,10958775,339,Cuenta Corriente Premium,345
Usuario 19252,8146X,9317524,804,Cuenta Corriente Premium,177
Usuario 19253,2681X,5322970,557,Cuenta Corriente Premium,350
Usuario 19254,9419X,7990971,315,Cuenta Corriente Premium,372
Usuario 19255,6888X,6455166,756,Cuenta Corriente Premium,378
Usuario 19256,2255X,8991892,359,Cuenta Corriente Premium,232
Usuario 19257,5993X,4643070,442,Cuenta Corriente Premium,333
Usuario 19258,4247X,3742043,602,Cuenta Corriente Premium,294
Usuario 19259,8495X,10678937,648,Cuenta Corriente Premium,12
Usuario 19260,6379X,195525,614,Cuenta Corriente Premium,371
Usuario 19261,4918X,1632326,504,Cuenta Corriente Premium,324
Usuario 19262,9583X,11001015,822,Cuenta Corriente Premium,237
Usuario 19263,4189X,4618610,484,Cuenta Corriente Premium,342
Usuario 19264,7215X,1983856,690,Cuenta Corriente Premium,99
Usuario 19265,6641X,12103004,566,Cuenta Corriente Premium,27
Usuario 19266,7821X,7611581,855,Cuenta Corriente Premium,75
Usuario 19267,7758X,14176050,320,Cuenta Corriente Premium,182
Usuario 19268,9726X,13698473,819,Cuenta Corriente Premium,117
Usuario 19269,1480X,14280330,785,Cuenta Corriente Premium,45
Usuario 19270,2657X,1270597,621,Cuenta Corriente Premium,35
Usuario 19271,4411X,5786590,402,Cuenta Corriente Premium,356
Usuario 19272,8746X,4743860,529,Cuenta Corriente Premium,264
Usuario 19273,1823X,4075137,683,Cuenta Corriente Premium,278
Usuario 19274,8161X,7821292,345,Cuenta Corriente Premium,81
Usuario 19275,9801X,13958758,544,Cuenta Corriente Premium,191
Usuario 19276,6526X,1501737,399,Cuenta Corriente Premium,373
Usuario 19277,3721X,9406469,346,Cuenta Corriente Premium,207
Usuario 19278,7597X,8733531,669,Cuenta Corriente Premium,30
Usuario 19279,4312X,9602565,775,Cuenta Corriente Premium,47
Usuario 19280,9788X,616516,493,Cuenta Corriente Premium,255
Usuario 19281,2507X,10007988,312,Cuenta Corriente Premium,16
Usuario 19282,1150X,7458272,729,Cuenta Corriente Premium,207
Usuario 19283,7074X,12415224,877,Cuenta Corriente Premium,69
Usuario 19284,7347X,5270714,737,Cuenta Corriente Premium,210
Usuario 19285,7158X,7810146,665,Cuenta Corriente Premium,292
Usuario 19286,2242X,9722790,706,Cuenta Corriente Premium,342
Usuario 19287,3048X,9361582,894,Cuenta Corriente Premium,2
Usuario 19288,4237X,2962118,826,Cuenta Corriente Premium,270
Usuario 19289,7218X,1173602,489,Cuenta Corriente Premium,365
Usuario 19290,5584X,3587171,701,Cuenta Corriente Premium,209
Usuario 19291,4611X,5066794,731,Cuenta Corriente Premium,65
Usuario 19292,1848X,14274392,677,Cuenta Corriente Premium,65
Usuario 19293,6405X,13676776,558,Cuenta Corriente Premium,6
Usuario 19294,8378X,9308726,407,Cuenta Corriente Premium,311
Usuario 19295,1243X,4809994,825,Cuenta Corriente Premium,288
Usuario 19296,1006X,9885560,802,Cuenta Corriente Premium,73
Usuario 19297,9170X,525725,390,Cuenta Corriente Premium,171
Usuario 19298,1772X,4691488,628,Cuenta Corriente Premium,138
Usuario 19299,1978X,375847,460,Cuenta Corriente Premium,229
Usuario 19300,3760X,12956933,578,Cuenta Corriente Premium,380
Usuario 19301,2901X,13963501,593,Cuenta Corriente Premium,154
Usuario 19302,9665X,7346182,480,Cuenta Corriente Premium,255
Usuario 19303,5817X,10461585,830,Cuenta Corriente Premium,23
Usuario 19304,3847X,12134032,779,Cuenta Corriente Premium,18
Usuario 19305,7661X,7055874,688,Cuenta Corriente Premium,184
Usuario 19306,1000X,2307448,564,Cuenta Corriente Premium,49
Usuario 19307,1985X,3523414,400,Cuenta Corriente Premium,246
Usuario 19308,7879X,1197708,325,Cuenta Corriente Premium,210
Usuario 19309,2444X,1598912,506,Cuenta Corriente Premium,250
Usuario 19310,5790X,12244118,639,Cuenta Corriente Premium,60
Usuario 19311,2850X,13963676,758,Cuenta Corriente Premium,108
Usuario 19312,7390X,13625831,596,Cuenta Corriente Premium,193
Usuario 19313,2349X,14540052,643,Cuenta Corriente Premium,238
Usuario 19314,3743X,10762907,359,Cuenta Corriente Premium,222
Usuario 19315,7028X,1276599,627,Cuenta Corriente Premium,212
Usuario 19316,3601X,670787,863,Cuenta Corriente Premium,112
Usuario 19317,4516X,6143657,609,Cuenta Corriente Premium,385
Usuario 19318,2906X,12820412,659,Cuenta Corriente Premium,292
Usuario 19319,1744X,1423593,581,Cuenta Corriente Premium,244
Usuario 19320,7654X,14825395,811,Cuenta Corriente Premium,214
Usuario 19321,4401X,711714,853,Cuenta Corriente Premium,338
Usuario 19322,1439X,9720875,374,Cuenta Corriente Premium,77
Usuario 19323,6954X,873065,416,Cuenta Corriente Premium,82
Usuario 19324,9734X,11321014,414,Cuenta Corriente Premium,88
Usuario 19325,1344X,6450201,526,Cuenta Corriente Premium,242
Usuario 19326,5375X,6144010,492,Cuenta Corriente Premium,347
Usuario 19327,7068X,12957149,406,Cuenta Corriente Premium,335
Usuario 19328,7011X,10094052,574,Cuenta Corriente Premium,175
Usuario 19329,3398X,14877305,881,Cuenta Corriente Premium,270
Usuario 19330,6399X,12060723,302,Cuenta Corriente Premium,138
Usuario 19331,7158X,5455508,451,Cuenta Corriente Premium,372
Usuario 19332,2420X,5442819,468,Cuenta Corriente Premium,317
Usuario 19333,7269X,6870667,301,Cuenta Corriente Premium,267
Usuario 19334,9700X,12091148,786,Cuenta Corriente Premium,387
Usuario 19335,4183X,6971360,533,Cuenta Corriente Premium,121
Usuario 19336,3383X,1236754,428,Cuenta Corriente Premium,346
Usuario 19337,3931X,6922898,837,Cuenta Corriente Premium,57
Usuario 19338,7623X,5123593,795,Cuenta Corriente Premium,72
Usuario 19339,9842X,13848945,844,Cuenta Corriente Premium,139
Usuario 19340,7885X,8951830,356,Cuenta Corriente Premium,254
Usuario 19341,7036X,6548826,559,Cuenta Corriente Premium,253
Usuario 19342,7470X,14086965,893,Cuenta Corriente Premium,211
Usuario 19343,2495X,12962086,835,Cuenta Corriente Premium,177
Usuario 19344,6598X,2373000,488,Cuenta Corriente Premium,71
Usuario 19345,8653X,4687180,851,Cuenta Corriente Premium,70
Usuario 19346,3643X,14602249,841,Cuenta Corriente Premium,254
Usuario 19347,9816X,2024488,673,Cuenta Corriente Premium,360
Usuario 19348,8311X,9799833,825,Cuenta Corriente Premium,29
Usuario 19349,5833X,9895534,536,Cuenta Corriente Premium,196
Usuario 19350,6526X,1908769,526,Cuenta Corriente Premium,333
Usuario 19351,3294X,326956,322,Cuenta Corriente Premium,374
Usuario 19352,6261X,11091794,541,Cuenta Corriente Premium,84
Usuario 19353,4644X,340307,782,Cuenta Corriente Premium,105
Usuario 19354,8229X,6371524,446,Cuenta Corriente Premium,29
Usuario 19355,9856X,10093799,848,Cuenta Corriente Premium,27
Usuario 19356,2226X,7304010,521,Cuenta Corriente Premium,135
Usuario 19357,3084X,10287672,359,Cuenta Corriente Premium,122
Usuario 19358,9691X,4540219,628,Cuenta Corriente Premium,58
Usuario 19359,2255X,4833516,838,Cuenta Corriente Premium,23
Usuario 19360,9040X,6303327,368,Cuenta Corriente Premium,44
Usuario 19361,6088X,3700425,897,Cuenta Corriente Premium,140
Usuario 19362,8407X,7756876,784,Cuenta Corriente Premium,229
Usuario 19363,7723X,7336475,868,Cuenta Corriente Premium,287
Usuario 19364,9499X,2509764,848,Cuenta Corriente Premium,6
Usuario 19365,2770X,6423128,702,Cuenta Corriente Premium,312
Usuario 19366,5045X,7152352,775,Cuenta Corriente Premium,349
Usuario 19367,6173X,12876797,889,Cuenta Corriente Premium,120
Usuario 19368,8933X,12888347,757,Cuenta Corriente Premium,154
Usuario 19369,5549X,11442830,549,Cuenta Corriente Premium,382
Usuario 19370,9922X,6255360,777,Cuenta Corriente Premium,208
Usuario 19371,5098X,9324224,689,Cuenta Corriente Premium,171
Usuario 19372,2473X,1801828,609,Cuenta Corriente Premium,125
Usuario 19373,3587X,5670516,314,Cuenta Corriente Premium,281
Usuario 19374,8748X,5240680,545,Cuenta Corriente Premium,324
Usuario 19375,6418X,9572250,512,Cuenta Corriente Premium,302
Usuario 19376,2347X,2985866,402,Cuenta Corriente Premium,387
Usuario 19377,8163X,6752633,571,Cuenta Corriente Premium,86
Usuario 19378,4348X,5142454,394,Cuenta Corriente Premium,305
Usuario 19379,1729X,5222825,738,Cuenta Corriente Premium,375
Usuario 19380,2437X,1573994,718,Cuenta Corriente Premium,293
Usuario 19381,2179X,4887863,717,Cuenta Corriente Premium,19
Usuario 19382,3254X,10280025,655,Cuenta Corriente Premium,333
Usuario 19383,7920X,12137816,826,Cuenta Corriente Premium,261
Usuario 19384,8378X,14350879,361,Cuenta Corriente Premium,151
Usuario 19385,6225X,12209338,496,Cuenta Corriente Premium,189
Usuario 19386,2453X,1747293,728,Cuenta Corriente Premium,13
Usuario 19387,9196X,600783,586,Cuenta Corriente Premium,341
Usuario 19388,3248X,8379750,318,Cuenta Corriente Premium,319
Usuario 19389,8916X,5393276,875,Cuenta Corriente Premium,173
Usuario 19390,5324X,10632566,634,Cuenta Corriente Premium,288
Usuario 19391,5532X,736258,838,Cuenta Corriente Premium,338
Usuario 19392,9662X,6088861,607,Cuenta Corriente Premium,302
Usuario 19393,5223X,14483086,896,Cuenta Corriente Premium,84
Usuario 19394,7344X,4130785,593,Cuenta Corriente Premium,267
Usuario 19395,6988X,8735627,583,Cuenta Corriente Premium,129
Usuario 19396,2200X,10956936,387,Cuenta Corriente Premium,310
Usuario 19397,6858X,1420446,684,Cuenta Corriente Premium,200
Usuario 19398,2446X,9262849,690,Cuenta Corriente Premium,201
Usuario 19399,6193X,14873895,522,Cuenta Corriente Premium,236
Usuario 19400,4903X,8948748,313,Cuenta Corriente Premium,2
Usuario 19401,3637X,12366470,770,Cuenta Corriente Premium,106
Usuario 19402,2447X,6896522,799,Cuenta Corriente Premium,373
Usuario 19403,9503X,1213553,784,Cuenta Corriente Premium,19
Usuario 19404,7569X,7241545,689,Cuenta Corriente Premium,172
Usuario 19405,4707X,1888822,898,Cuenta Corriente Premium,117
Usuario 19406,6928X,14315023,869,Cuenta Corriente Premium,139
Usuario 19407,6143X,6721315,366,Cuenta Corriente Premium,33
Usuario 19408,9035X,13567972,458,Cuenta Corriente Premium,215
Usuario 19409,1551X,4121302,721,Cuenta Corriente Premium,291
Usuario 19410,8750X,13078726,848,Cuenta Corriente Premium,317
Usuario 19411,1708X,4643617,676,Cuenta Corriente Premium,100
Usuario 19412,3697X,4415957,530,Cuenta Corriente Premium,184
Usuario 19413,3672X,12445067,578,Cuenta Corriente Premium,321
Usuario 19414,7954X,4578659,828,Cuenta Corriente Premium,43
Usuario 19415,7439X,2386318,523,Cuenta Corriente Premium,250
Usuario 19416,4949X,14142036,422,Cuenta Corriente Premium,339
Usuario 19417,7178X,11964564,366,Cuenta Corriente Premium,180
Usuario 19418,3827X,1264215,654,Cuenta Corriente Premium,194
Usuario 19419,2560X,8599723,860,Cuenta Corriente Premium,245
Usuario 19420,6270X,6343742,783,Cuenta Corriente Premium,204
Usuario 19421,4457X,5703021,420,Cuenta Corriente Premium,216
Usuario 19422,9362X,1535167,422,Cuenta Corriente Premium,20
Usuario 19423,4975X,5823805,473,Cuenta Corriente Premium,390
Usuario 19424,6047X,2617508,801,Cuenta Corriente Premium,134
Usuario 19425,4293X,6166595,861,Cuenta Corriente Premium,118
Usuario 19426,9327X,10263841,400,Cuenta Corriente Premium,112
Usuario 19427,6170X,14422120,785,Cuenta Corriente Premium,122
Usuario 19428,6545X,3840361,593,Cuenta Corriente Premium,65
Usuario 19429,5259X,511220,830,Cuenta Corriente Premium,299
Usuario 19430,8312X,3497884,654,Cuenta Corriente Premium,244
Usuario 19431,3524X,12655466,599,Cuenta Corriente Premium,365
Usuario 19432,7834X,14088129,754,Cuenta Corriente Premium,29
Usuario 19433,7694X,635396,762,Cuenta Corriente Premium,4
Usuario 19434,8421X,1299233,530,Cuenta Corriente Premium,231
Usuario 19435,5390X,12548774,337,Cuenta Corriente Premium,234
Usuario 19436,2726X,8383009,574,Cuenta Corriente Premium,64
Usuario 19437,1650X,5971944,462,Cuenta Corriente Premium,159
Usuario 19438,1735X,12575614,558,Cuenta Corriente Premium,143
Usuario 19439,5978X,3533776,474,Cuenta Corriente Premium,308
Usuario 19440,9742X,8452776,724,Cuenta Corriente Premium,334
Usuario 19441,4948X,363825,870,Cuenta Corriente Premium,203
Usuario 19442,4571X,14228715,653,Cuenta Corriente Premium,256
Usuario 19443,5951X,7486824,576,Cuenta Corriente Premium,29
Usuario 19444,4554X,14954878,741,Cuenta Corriente Premium,234
Usuario 19445,3245X,12804047,866,Cuenta Corriente Premium,117
Usuario 19446,3120X,2086956,319,Cuenta Corriente Premium,361
Usuario 19447,2793X,4163939,633,Cuenta Corriente Premium,91
Usuario 19448,3402X,6761852,862,Cuenta Corriente Premium,38
Usuario 19449,3985X,6597724,704,Cuenta Corriente Premium,394
Usuario 19450,6670X,3259492,552,Cuenta Corriente Premium,167
Usuario 19451,3186X,3520211,854,Cuenta Corriente Premium,320
Usuario 19452,7678X,10416613,489,Cuenta Corriente Premium,143
Usuario 19453,6521X,829931,632,Cuenta Corriente Premium,163
Usuario 19454,1244X,559342,390,Cuenta Corriente Premium,197
Usuario 19455,2025X,1473274,772,Cuenta Corriente Premium,308
Usuario 19456,5975X,5538030,657,Cuenta Corriente Premium,202
Usuario 19457,3808X,12418878,874,Cuenta Corriente Premium,261
Usuario 19458,6961X,10755596,562,Cuenta Corriente Premium,194
Usuario 19459,8048X,5681803,501,Cuenta Corriente Premium,67
Usuario 19460,2386X,8081800,711,Cuenta Corriente Premium,151
Usuario 19461,8844X,1501811,773,Cuenta Corriente Premium,382
Usuario 19462,3757X,10656376,639,Cuenta Corriente Premium,144
Usuario 19463,3476X,7548510,814,Cuenta Corriente Premium,257
Usuario 19464,9490X,12183759,734,Cuenta Corriente Premium,250
Usuario 19465,9707X,9557449,778,Cuenta Corriente Premium,290
Usuario 19466,6347X,2648544,754,Cuenta Corriente Premium,395
Usuario 19467,8667X,922197,843,Cuenta Corriente Premium,261
Usuario 19468,1359X,952259,689,Cuenta Corriente Premium,369
Usuario 19469,4762X,9456109,744,Cuenta Corriente Premium,74
